cmtid,itemid,shopid,author_username,comment,rating_star,no_tag,pos_good_quality,pos_excellent_quality,pos_very_accomodating,pos_well_packaged,pos_item_shipped_immediately,pos_will_order_again,neg_defective,neg_did_not_receive_item,neg_damaged_packaging,neg_will_not_order_again,neg_rude_seller,neg_item_shipped_late,neg_item_different_from_picture
4979156524,8609874968,50099473,tigabenguet1994,Very Nice Thank You ❤️,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4530986013,8609874968,50099473,lotisalfonomnes,Di kasya,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4579933206,8609874968,50099473,rutz8ncjbk,Fits perfectly! Friendly reminder to always see the sizes and it’s kg because i’m actually L pero XL yung pinili ko kasi for 60-70kg daw sya😄,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4294499552,8609874968,50099473,jess_hinata,Worth it!!👏👏 ,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4042681252,8609874968,50099473,emiljoshua1,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4060681654,8609874968,50099473,thata776,Ang ganda subrang nagustuhan ko. Ty.. seller Ty Shopee,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5694512756,8609874968,50099473,raze_black94,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5507268804,8609874968,50099473,_lempa21,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5446871099,8609874968,50099473,jheffcarido22,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5425646072,8609874968,50099473,hazellecarmelo,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5243161941,8609874968,50099473,jamesandrewretes,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5242812963,8609874968,50099473,_lempa21,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5144738172,8609874968,50099473,,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5111427777,8609874968,50099473,flcs901b_x,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5022489610,8609874968,50099473,kennethebrada,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4965670061,8609874968,50099473,rbshop2021,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4360657818,8609874968,50099473,mikalivkaisermasalta,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4470940745,8609874968,50099473,rhenzoramos,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4498963762,8609874968,50099473,lionteo,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4228013236,8609874968,50099473,w*****t,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4213659084,8609874968,50099473,johnchristianeaman,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4210844689,8609874968,50099473,elaystrong0013,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4151510879,8609874968,50099473,x*****r,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4090752185,8609874968,50099473,louellaodtohanvergara,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4186118296,8609874968,50099473,ken010404py,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3962388946,8609874968,50099473,jawjaw.dimaupong002,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4047318491,8609874968,50099473,j*****v,,5,0,0,0,1,0,1,1,0,0,0,0,0,0,0
4231469490,8609874968,50099473,m*****e,Gdhdhdjjsjsjdjdjdjdjdjdjdjdjjdjejrjrjdjjfhfhfhfnfnfjfjfhfhfhfjdhdjdhdhfjfjdnjdjdiejdbhrhehvdhudujdjehdhdhjskwjdhdhjejsjdjrjrhrjrhrhdjrjejjejejrjhreuhdjdid ok djdjejjdjdjsixjfkkfjjaj1j2hqhviyccuycuyciyciyc8ycy8c8yuiciyciuciyciuchocyic8ycy8f8yf8f8yc88f8yfy88fiyc8ycic8yc,5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
5683872303,9122398206,398300573,belenhernandez24,None,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5004170068,9122398206,398300573,mawwsya,UNRESPONSIBLE.UNRESPONSIBLE.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5526526608,9122398206,398300573,vvonmarie,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5734962464,9122398206,398300573,dnz01,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5723994220,9122398206,398300573,nickanickzflores,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5755878959,9122398206,398300573,rhubeversosa21,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5688510917,9122398206,398300573,mchdgrc,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5742300479,9122398206,398300573,gina090581,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5681519029,9122398206,398300573,randy071889,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5543166653,9122398206,398300573,ethelmalabagmauleonalamar,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5523493602,9122398206,398300573,khai_khrizz,,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5521430519,9122398206,398300573,cylen_85,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5427680032,9122398206,398300573,enda0728,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5356453730,9122398206,398300573,hazelrosalda,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5390704827,9122398206,398300573,marisheltomas05,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5266735670,9122398206,398300573,ylen1977,,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5285194948,9122398206,398300573,canaangela28,,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5237690359,9122398206,398300573,analizzadelacruz,,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0
5259152251,9122398206,398300573,hazelganda5,,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5231689816,9122398206,398300573,iyapatauegsumay,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5020208089,9122398206,398300573,msj_jjg31,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5123185761,9122398206,398300573,076uux6dqb,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5077177465,9122398206,398300573,joeyvalbarez,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5081989634,9122398206,398300573,n*****e,,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5056481112,9122398206,398300573,adonisudac123,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5015968910,9122398206,398300573,rechilolivas,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4967413784,9122398206,398300573,eiramyaco,,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4832513009,9122398206,398300573,zhorhianne_paulaline,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4856027855,9122398206,398300573,arcelmangarinegot,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5059060478,9538704888,312874722,r*****8,Maganda tela kaso kulang binigay sakin. Makonsensya sana nag pack ng item ko!!!! Nakaka sira mood pag ganyan. Nakaka buset!!!!!,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4938658335,9538704888,312874722,b*****e,Jalxirnrmemeksksjdjdemlwoskdjrnekwksidhdbrnemekdjdjskskdidjrjejekshajsjdbrnekekskdidjdjrjekekeksjdjrhrn,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5556655162,9538704888,312874722,p*****e,"Very fast shipping, well-packaged, nice and good quality. Thanks Seller, Thanks Shopee, and thanks to your Delivery Man.",5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
5472624914,9538704888,312874722,amrahzoro,"Subrang nipis, 20pcs order ko 19 lng dumating kaya disappointed aq sa pamamalakad ng store na ito",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5474392715,9538704888,312874722,ivyaglanao,"Unsatisfied especially in the fabric,it's too thin. It is not the same in the picture. It is ugly in the reality.",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5234987534,9538704888,312874722,uj3vf1sowh,Maganda po sya promise manipis po pro chix lang,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5038321618,9538704888,312874722,s*****g,"Hindi cotton ang tela. Mabilis dumating. 2 yung inorder ko pero isa lang yung dumating, tho ni-refund naman agad nila. Pero sayang kasi yung coins na reward sana sa voucher.",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5142114301,9538704888,312874722,arham0218,maganda sya kaso nga lang medjo manipis pero hnd naman sya maiinit sa katawan.,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5096431843,9538704888,312874722,a*****t,manipis parang see through maganda naman po,5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
5127099237,9538704888,312874722,manimer88,Ang laki ng size,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5035258901,9538704888,312874722,arz.sa,Hindi iniexpect na ang nipis pla tlga,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5089960126,9538704888,312874722,r*****c,Nice lahat,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5092512971,9538704888,312874722,myraverbocanales,Manipis tela nya,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4970693332,9538704888,312874722,j*****o,Ang ganda mo ng mga damot salamat ❣️ ganda ng damit nila guys ❣️,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5010611443,9538704888,312874722,meukhieacidre,"Maganda amn cia Kaso super nipis Nia at my damage kunti ,",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4991323882,9538704888,312874722,angeline_0613,❤️🤗,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4797888938,9538704888,312874722,zamairahprado1007,PRETYYYYY,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4514280585,9538704888,312874722,jhamv09025,kompleto.aman kaso manipis sia akala ko cotton hahahhaa…   peo sakto aman sia sakin na malaki ang tyan.hahahahah salamat.pa.din 😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4809663663,9538704888,312874722,hadija.supian,Narecieve ko ang parcel 18pcs lang pero order ko 19pcs. ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4681115829,9538704888,312874722,ilovezey,Nice,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4668430449,9538704888,312874722,chaymiecueto,I love the cotton of the clothes thanks to seller i love the package,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4543473263,9538704888,312874722,pj_1126,I ordered 3 shirts pero 2 lang ang sinend ng seller. Wag naman sanang ganon. Nag babayad naman kami ng tama.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5755951469,9538704888,312874722,akitackyy,,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5567112939,9538704888,312874722,marialiezelarga,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5709378437,9538704888,312874722,b*****8,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5421589185,9538704888,312874722,o*****e,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5345836452,9538704888,312874722,kaiserajlove,,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5335703792,9538704888,312874722,nombrejenny27,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5317628022,9538704888,312874722,michellealsagonremolacio,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5283996957,9538704888,312874722,cleo.hyacinth,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5286035198,9538704888,312874722,maryjudedescalzotalucas,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5320819787,9538704888,312874722,carisacruz18,,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5140983233,9538704888,312874722,jorizaacaboadayo,,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5277119427,9538704888,312874722,keithsonleovelboyras,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5216818540,9538704888,312874722,jhennyrosedelrosario,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5244286976,9538704888,312874722,daday2828,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5199958845,9538704888,312874722,princessoreiro,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5246747626,9538704888,312874722,eysvill,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5186955555,9538704888,312874722,chachamay182002,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5121727849,9538704888,312874722,princessassia,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5131466556,9538704888,312874722,kylajanen,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5063120812,9538704888,312874722,mayangcasta,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5078917048,9538704888,312874722,aliyaahbeltran,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5094022491,9538704888,312874722,duhrenss,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5088118780,9538704888,312874722,vinang09,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5128858229,9538704888,312874722,kristinagarsula13,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5040792378,9538704888,312874722,feyt.jin,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5069695653,9538704888,312874722,cxmaoa5xarh36msahcwqrbzweu95,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4998494653,9538704888,312874722,traf182,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4858119506,9538704888,312874722,jonnaorcales25,,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5672874702,7451656191,298618052,r*****m,"Ang ganda ng mga items!! Super fast delivery riiiin. Will recommend it to my friends! Will order agaiiiin. Salamat seller, salamat shopeeee 🧡🧡🧡",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5253871238,7451656191,298618052,kiimcastillo,Nice,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4936449452,7451656191,298618052,cryztalgarciabalagtas,Summer after high school when we first met We'd make out in your Mustang to Radiohead And on my 18th birthday we got matching tattoos Used to steal your parents' liquor and climb to the roof Talk about our future like we had a clue Never planned that one day I'd be losing you  In another life I woul,5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
4556772356,7451656191,298618052,1*****d,SOBRANG GANDAAAAAAAAAAAA HUHUHU HEHEHEHEHEHHEHEHEHEHEEHEHEHEHEHEHEHEHEHEEEHHEHEHEHEHEHEHEHEHHEHEHEHEEHEHE,5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
3829039835,7451656191,298618052,connierapsing,Yess!! It fits just right. I'm happy about this. It's very comfortable and the fabric is soft as a feather. I love it so much. Thanks seller 😊,5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
3799387352,7451656191,298618052,k*****t,"I received the parcel after a week of wait, I must say it is very worth it to order from this shop. My body frame is Large luckily the top fitted to me nicely so you don't have to worry if it won't fit to you like a large framed size girl like me!:).   For reference!: Height - 5'1.5 Weight - 52   ",5,0,0,1,1,0,0,1,0,0,0,0,0,0,0
3734710725,7451656191,298618052,l*****a,Ang Ganda ng mga damit. super lambot at di manipis. worth it yung price nya super mura na. then the quality is so Good! wag magpapadala sa 90 below na prices of tops. Those are super nipis. The sizes naman are usual sizes of small to medium and can also fit to semi large i guess. kasi stretchy sya..,5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
3807924952,7451656191,298618052,talaa08,Maganda yung tela!!!! Kahit mahal worth it naman yung binayad. Matagal kasi overseas!!!!! Yung kulay nya maganda din! Nag iba lang yung kulay sakin. Isa lang yung tumama kulay yung naka suot. Yun real color nya. What you see is what you get!!!!!!! Di kayo magsisisi.,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3854871256,7451656191,298618052,s*****4,"Maganda ang kulay nya kasi hndi sya super yellow  na bright maganda ang pagkayellow nya. And d sya gaano manipis, pwed mo ding butasan ung natirang 2 buttons if bet mo hndi nakikita ang pusod mo. So far, yes maganda ang quality. I will order again and again.to this shop. Thann you.❤️",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3603055104,7451656191,298618052,maperpetuamacalintal,Love it so much! Item was shipped the following day and delivery was also fast. Superb quality and soo good for ootd. Hehe thank you seller and shopee! ,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4473367204,7451656191,298618052,h*****8,the cloth is stretchable and it is super soft. di lang makuha ng kulay nya yung sa vid pero purple na purple talaga sya love it. ,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4523196912,7451656191,298618052,j*****9,Audit is the examination or inspection of various books of accounts by an auditor followed by physical checking of inventory to make sure that all departments are following documented system of recording transactions. It is done to ascertain the accuracy of financial statements provided by the organ,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4474023976,7451656191,298618052,f*****i,"Medjo see through siya and di ko din ineexpect na di ganon kaganda yung cloth niya pero okay lang naman and stylish siya, di nga lang nameet expectations ko",4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3768474042,7451656191,298618052,_*****a,Super pretty!! Worth it ang pera and mas maganda yung pagka purple in in real life kesa sa picture. Sakto lang din ang kapal niya sakto sa weather natin dito. 🤩🤩,5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
3639697637,7451656191,298618052,kkkkhatdog,i dont have pictures pero super nice! hindi ko lang inexpect na ganon yung tela nya medj hindi sya magaan sa pakiramdam pero super stretchable i think it can fit small to medium frame! good buy for its price + accomodating seller ♡,5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
3804578287,7451656191,298618052,b*****b,Item may took like two weeks before I received it but the quality is good. Supeerr good. Usually the case in this items were the buttons were not fully and rightly stiched but in this one it's rightly stiched. Overall it's a good buy compare if u gonna buy on Shein which will cost u more,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3790905085,7451656191,298618052,a*****o,Fits to me! Kahit chubby hahaha GANDA NG QUALITY. Makapal sya. Basta di ka magsisisi bilhin. Super comfortable pa suotin.,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4337851526,7451656191,298618052,bananapeanutbuttersandwich,THANK YOU GANDA COLOR. I GUES FIT NA FIT TALAGA TO KASI ISANG DANGKAL LANG SIYA WHEN NOT WORN HAHAHAHAHA,5,0,0,1,1,0,0,1,0,0,0,0,0,0,0
3849625028,7451656191,298618052,ysabelle_v,"fits perfectly, there are a few lose stitches but it's fine lol and worth it for the price and the long shipping ^__^ ok cool fun nice great happy ok cool fun nice great happyok cool fun nice great happyok cool fun nice great happyok cool fun nice great happyok cool fun nice great happyok cool fun n",5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
3235310796,7451656191,298618052,johnagd,I SUPER SUPER LOVE IT!! GANDA NG FIT SAKIN. AND KAMUKHANG KAMUKHA SA PIC. WHAT U SEE IS WHAT U GET. DI KA MAGSISISI SA TOP NA TO🥺🥺🥺,5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
3731854924,7451656191,298618052,drylramos,maganda naman siya lalo na yung kapal ng tela and ang comfy pa niyaaaa. mali lang ako sa pagkakapili ng kulay kase di siya bagay for morena.,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3630642994,7451656191,298618052,,"I AM VERY SATISFIED. Nice quality, very stretchy. Hindi siya manipis and hindi rin siya makapal. P'wede siyang ma-unbutton so p'wede siyang ma-i-style-an ng kung ano-ano. ",5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
3742189929,7451656191,298618052,cherrycprs,"maganda yung tela hindi sobrang manipis, hindi rin sobrang makapal. maganda din yung fit niya  BXBNXNXNXNDDHJDJJDJDJDKD",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4042986062,7451656191,298618052,z*****8,Super satisfied❤️❤️ I really really love this top and also the color❤️❤️ Highly recommended👍🏼👍🏼 Thank you seller❤️Will order again soon😉,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3320761174,7451656191,298618052,j*****r,"I'm Satisfied with my Order!🤗🤗🤗 It was neatly stitched & good quality fabric. Correct Items, Great job seller. Thank you!!!😇😇😇",5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
3498104741,7451656191,298618052,,"WHAT YOU SEE IS WHAT YOU GET! Satisfied customer. No damage, good packaging, received it after a week but I don't mind. So cute and comfy. ",5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
3360558455,7451656191,298618052,c*****8,it’s so cute and i love the color it fits me well even it’s a average size but i think it’s kinda thin but not see through hihi,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3312115001,7451656191,298618052,a*****2,"Super sulit binayad ko dito ang ganda ganda nya at bagay sakin, ang ganda ng tela makapal tas halatang hinde mabilis masira tela. Will order again soon sa shop nato",5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
3685352182,7451656191,298618052,f*****e,Ang gandaa ng fit.. Favorite product dito sa shop na to. maganda rin quality ng tela hindi makati pag suot. worth it para sa price! salamat shopee,5,0,0,1,0,0,1,1,0,0,0,0,0,0,0
3802950165,7451656191,298618052,y2k_tops.co,,5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
3714796490,7451656191,298618052,p*****_,"It's so nice! The fabric is so high quality. Right thickness, not that thin. Though the delivery took forever since overseas, but it's okay since the product is so good. Will definitely order again ♡",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3867662465,7451656191,298618052,j*****n,"ganda sobrang nagustuhan ko, balak ko sana mabili pa yung ibang colors. pang payat lang talaga yung size nya, and maganda rin yung tela. ",5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3447806764,7451656191,298618052,nicolerobles1901,ejjeeksissnob j dlddkskskskskdkdkdkdkxkxkzskdkddkdskkxjcdxdkdkkkdkdkdkskskddkskdkdkxkxmjdkdkfkfkdkdkdkdkdkdkdkkdk,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3905548166,7451656191,298618052,l*****e,Kskc.ekcnejdnwjfekockeodsllcmwkmcdkcnekcnekcdkcckdjcnejcjenjvejckkwkcikciwkowocjekckmwmcneicnwjcnejfkencke.... ANG GANDA PO❤😍,5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
3736625202,7451656191,298618052,t*****o,WAHHHHHHHH SOBRANG GANDAAA NYAAA ALTHOUGH MEDYO MAHABA SYA THAN I  EXPECTED ITS STILL VERY VERY NICE!!! KUNG INIISIP NIYONG BUMILI GO NA!! THANK U SELLER ,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3428661149,7451656191,298618052,happympyg,Hoy ang ganda pramis get yours na haha di kayo magsisisi salamaaaaat poo,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3838132461,7451656191,298618052,s*****n,"the quality of the fabric is good, it's worth the buy! the color looks more light violet than the photo I uploaded and I like it! what you see is what you get!",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3686599406,7451656191,298618052,r*****s,excellent quality! ang ganda niya. 💖💖💖,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3573227022,7451656191,298618052,p*****9,Good quality. Okokookokokkookokokkokokokokoklokokokokokokkokokokkokookomokookokkokokokokokolokkkkkookolokoolo,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3790093696,7451656191,298618052,m*****a,"Makapal yung tela. Kaso akala ko crop top sya, hindi pala.babBBvVGHahabhshabavVGgGavavabankajajabavavavavavsvvsvsvajiaiakanabavavvavabababjakajababbavagahabwvvwhababbavavagavvagausisosmabvagayajanabgaiaoakbsgsgv",5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
3650789048,7451656191,298618052,cheeniegrace,hajvkhxjrskyfhlchrskhfcgkkhckydtjsuraktdueakdtktstjzjrsjgxkhxkgxfjzjtgzjrstjdtksurakgdkysitztkhdtjtsjsurslhxykd❤️❤️❤️❤️❤️❤️❤️,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3510632807,7451656191,298618052,a*****_,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3572962366,7451656191,298618052,e*****n,I JUST RECEIVED MY TOP. IM KINDA DISAPPOINTED BECAUSE THE COLOR DIDN'T MATCH BUT IM STILL SATISFIED CUZ EVEN THE COLOR DOESN'T MATCH I STILL LOVE IT SO OVERALL MAGANDA SYA,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3607010945,7451656191,298618052,_*****e,"Satisfied costumer here. Ang gandaaaaa ng quality, soft and comfortable. I like it and super worth it. I will buy again. ",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4178561514,7451656191,298618052,mindasante,Excellent quality! Thank you so muchh!!,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3057675046,7451656191,298618052,n*****b,THE TOP IS SO PRETTY!!!!! I DIDNT EXPECT IT BUT THE QUALITY OF THE TOP AND THE TOP ITSELF ARE EXCELLENT. WILL ORDER AGAIN SOON,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3821308612,7451656191,298618052,e*****9,"excellent quality.. mabilis din delivery.. sakto ang size at maganda ang color.. will order again! thank you seller!, ",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3815126282,7451656191,298618052,k*****5,"Medyo matagal madeliver pero considering nman its quality, worth it. Stretchable ung tela kaya pedi rin sya to those na on the plus sizes.",5,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3828992002,7451656191,298618052,h*****2,THANK YOUUUU VERY SATISFIED,5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
3809689733,7451656191,298618052,j*****n,ITS VERY GOODDDDDDDD I LIKE IT THANK YOU!!!JFJDJFJRJFJFJFJDJFJEJFUEFUFJDUFJRFUKDUFJEJEUFJEHFSJIUDUEUDUDDUEU,5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
5523518000,6264066795,1338091,k*****o,NICE ANG GANDA NICE ANG GANDA NICE ANG GANDA NICE ANG GANDA NICE ANG GANDA NICE ANG GANDA NICE ANG GANDA NICE ANG GANDA NICE ANG GANDA,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4503698254,6264066795,1338091,m*****r,"Ito ang pinakanagustuhan ko. Maraming butas, malamig, tamang tama ngaung summer. Hassle free c seller. Kompleto lahat order ko😁",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4155890210,6264066795,1338091,c*****c,"Nagustohan ko yung damit, maganda ang design kaso nga lang manipis ang tela. Okay lang din kasi affordable. Mabilis din dumating yung item ko kala ko this march ko pa marerecieve. Thank you seller. ",5,0,0,0,1,0,1,0,0,0,0,0,0,0,0
5459609282,6264066795,1338091,marvincasti25,Salamat po,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4569445840,6264066795,1338091,j*****t,Nice fabric. Bet ko.medyo manipis nga lang.,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4473774312,6264066795,1338091,maloudelim,Nice. Thank u seller. ,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4389644102,6264066795,1338091,marvincasti25, Salamat po,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4078112733,6264066795,1338091,novalyntorres,Ok nman yung items kso manipis need mag doble ng suot😉yun lang😃,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5681124296,6264066795,1338091,zieesanju,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5630702978,6264066795,1338091,d*****s,,5,0,0,1,1,0,1,1,0,0,0,0,0,0,0
5623893226,6264066795,1338091,mayacacti,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
